year,week_end_date,geography,age_group,sex,observed,expected,excess
2024,2024-12-01,England,80-84,people,617,626,-9
2024,2024-12-01,England,85-89,female,320,305,15
2024,2024-12-01,England,85-89,male,291,323,-32
2024,2024-12-01,England,85-89,people,611,629,-18
2024,2024-12-01,England,90+,female,365,399,-34
2024,2024-12-01,England,90+,male,445,422,23
2024,2024-12-01,England,90+,people,810,822,-12
2024,2024-12-01,England,All ages,female,1566,1581,-15
2024,2024-12-01,England,All ages,male,1626,1672,-46
2024,2024-12-01,England,All ages,people,3192,3252,-60
2024,2024-12-01,England and Wales,0-29,female,22,21,1
2024,2024-12-01,England and Wales,0-29,male,20,22,-2
2024,2024-12-01,England and Wales,0-29,people,42,43,-1
2024,2024-12-01,England and Wales,30-44,female,20,21,-1
2024,2024-12-01,England and Wales,30-44,male,22,22,-0
2024,2024-12-01,England and Wales,30-44,people,42,43,-1
2024,2024-12-01,England and Wales,45-49,female,15,14,1
2024,2024-12-01,England and Wales,45-49,male,15,15,0
2024,2024-12-01,England and Wales,45-49,people,30,28,2
2024,2024-12-01,England and Wales,50-54,female,24,23,1
2024,2024-12-01,England and Wales,50-54,male,25,24,1
2024,2024-12-01,England and Wales,50-54,people,49,47,2
2024,2024-12-01,England and Wales,55-59,female,36,36,-0
2024,2024-12-01,England and Wales,55-59,male,38,38,-0
2024,2024-12-01,England and Wales,55-59,people,74,75,-1
2024,2024-12-01,England and Wales,60-64,female,54,55,-1
2024,2024-12-01,England and Wales,60-64,male,64,58,6
2024,2024-12-01,England and Wales,60-64,people,118,112,6
2024,2024-12-01,England and Wales,65-69,female,87,83,4
2024,2024-12-01,England and Wales,65-69,male,95,88,7
2024,2024-12-01,England and Wales,65-69,people,182,171,11
2024,2024-12-01,England and Wales,70-74,female,126,134,-8
2024,2024-12-01,England and Wales,70-74,male,139,142,-3
2024,2024-12-01,England and Wales,70-74,people,265,276,-11
2024,2024-12-01,England and Wales,75-79,female,219,213,6
2024,2024-12-01,England and Wales,75-79,male,195,226,-31
2024,2024-12-01,England and Wales,75-79,people,414,439,-25
2024,2024-12-01,England and Wales,80-84,female,324,320,4
2024,2024-12-01,England and Wales,80-84,male,325,339,-14
2024,2024-12-01,England and Wales,80-84,people,649,659,-10
2024,2024-12-01,England and Wales,85-89,female,335,322,13
2024,2024-12-01,England and Wales,85-89,male,308,340,-32
2024,2024-12-01,England and Wales,85-89,people,643,662,-19
2024,2024-12-01,England and Wales,90+,female,386,421,-35
2024,2024-12-01,England and Wales,90+,male,467,445,22
2024,2024-12-01,England and Wales,90+,people,853,865,-12
2024,2024-12-01,England and Wales,All ages,female,1648,1665,-17
2024,2024-12-01,England and Wales,All ages,male,1713,1761,-48
2024,2024-12-01,England and Wales,All ages,people,3361,3425,-64
2024,2024-12-01,Wales,0-29,female,1,1,-0
2024,2024-12-01,Wales,0-29,male,1,1,-0
2024,2024-12-01,Wales,0-29,people,2,2,-0
2024,2024-12-01,Wales,30-44,female,1,1,-0
2024,2024-12-01,Wales,30-44,male,1,1,-0
2024,2024-12-01,Wales,30-44,people,2,2,-0
2024,2024-12-01,Wales,45-49,female,1,1,0
2024,2024-12-01,Wales,45-49,male,1,1,0
2024,2024-12-01,Wales,45-49,people,2,1,1
2024,2024-12-01,Wales,50-54,female,1,1,-0
2024,2024-12-01,Wales,50-54,male,1,1,-0
2024,2024-12-01,Wales,50-54,people,2,2,-0
2024,2024-12-01,Wales,55-59,female,2,2,0
2024,2024-12-01,Wales,55-59,male,2,2,0
2024,2024-12-01,Wales,55-59,people,4,4,0
2024,2024-12-01,Wales,60-64,female,3,3,0
2024,2024-12-01,Wales,60-64,male,3,3,0
2024,2024-12-01,Wales,60-64,people,6,6,0
2024,2024-12-01,Wales,65-69,female,4,4,-0
2024,2024-12-01,Wales,65-69,male,4,4,-0
2024,2024-12-01,Wales,65-69,people,8,9,-1
2024,2024-12-01,Wales,70-74,female,7,7,0
2024,2024-12-01,Wales,70-74,male,7,7,-0
2024,2024-12-01,Wales,70-74,people,14,14,0
2024,2024-12-01,Wales,75-79,female,11,11,0
2024,2024-12-01,Wales,75-79,male,11,11,-0
2024,2024-12-01,Wales,75-79,people,22,22,-0
2024,2024-12-01,Wales,80-84,female,15,16,-1
2024,2024-12-01,Wales,80-84,male,17,17,-0
2024,2024-12-01,Wales,80-84,people,32,33,-1
2024,2024-12-01,Wales,85-89,female,15,16,-1
2024,2024-12-01,Wales,85-89,male,17,17,-0
2024,2024-12-01,Wales,85-89,people,32,33,-1
2024,2024-12-01,Wales,90+,female,21,21,-0
2024,2024-12-01,Wales,90+,male,22,22,-0
2024,2024-12-01,Wales,90+,people,43,44,-1
2024,2024-12-01,Wales,All ages,female,82,84,-2
2024,2024-12-01,Wales,All ages,male,87,89,-2
2024,2024-12-01,Wales,All ages,people,169,173,-4
2024,2024-12-08,England,0-29,female,20,20,0
2024,2024-12-08,England,0-29,male,21,21,0
2024,2024-12-08,England,0-29,people,41,41,0
2024,2024-12-08,England,30-44,female,21,20,1
2024,2024-12-08,England,30-44,male,22,21,1
2024,2024-12-08,England,30-44,people,43,40,3
2024,2024-12-08,England,45-49,female,12,13,-1
2024,2024-12-08,England,45-49,male,14,14,0
2024,2024-12-08,England,45-49,people,26,27,-1
2024,2024-12-08,England,50-54,female,22,22,0
2024,2024-12-08,England,50-54,male,21,23,-2
2024,2024-12-08,England,50-54,people,43,45,-2
2024,2024-12-08,England,55-59,female,38,35,3
2024,2024-12-08,England,55-59,male,34,37,-3
2024,2024-12-08,England,55-59,people,72,71,1
2024,2024-12-08,England,60-64,female,48,52,-4
2024,2024-12-08,England,60-64,male,57,55,2
2024,2024-12-08,England,60-64,people,105,107,-2
2024,2024-12-08,England,65-69,female,91,79,12
2024,2024-12-08,England,65-69,male,86,84,2
2024,2024-12-08,England,65-69,people,177,163,14
2024,2024-12-08,England,70-74,female,132,126,6
2024,2024-12-08,England,70-74,male,132,134,-2
2024,2024-12-08,England,70-74,people,264,260,4
2024,2024-12-08,England,75-79,female,217,201,16
2024,2024-12-08,England,75-79,male,219,213,6
2024,2024-12-08,England,75-79,people,436,414,22
2024,2024-12-08,England,80-84,female,321,302,19
2024,2024-12-08,England,80-84,male,310,319,-9
2024,2024-12-08,England,80-84,people,631,621,10
2024,2024-12-08,England,85-89,female,317,303,14
2024,2024-12-08,England,85-89,male,316,321,-5
2024,2024-12-08,England,85-89,people,633,624,9
2024,2024-12-08,England,90+,female,431,396,35
2024,2024-12-08,England,90+,male,460,419,41
2024,2024-12-08,England,90+,people,891,815,76
2024,2024-12-08,England,All ages,female,1670,1568,102
2024,2024-12-08,England,All ages,male,1692,1659,33
2024,2024-12-08,England,All ages,people,3362,3226,136
2024,2024-12-08,England and Wales,0-29,female,21,21,0
2024,2024-12-08,England and Wales,0-29,male,22,22,-0
2024,2024-12-08,England and Wales,0-29,people,43,43,0
2024,2024-12-08,England and Wales,30-44,female,22,21,1
2024,2024-12-08,England and Wales,30-44,male,23,22,1
2024,2024-12-08,England and Wales,30-44,people,45,43,2
2024,2024-12-08,England and Wales,45-49,female,13,14,-1
2024,2024-12-08,England and Wales,45-49,male,15,15,0
2024,2024-12-08,England and Wales,45-49,people,28,29,-1
2024,2024-12-08,England and Wales,50-54,female,23,23,0
2024,2024-12-08,England and Wales,50-54,male,22,24,-2
2024,2024-12-08,England and Wales,50-54,people,45,47,-2
2024,2024-12-08,England and Wales,55-59,female,40,37,3
2024,2024-12-08,England and Wales,55-59,male,36,39,-3
2024,2024-12-08,England and Wales,55-59,people,76,75,1
2024,2024-12-08,England and Wales,60-64,female,51,55,-4
2024,2024-12-08,England and Wales,60-64,male,60,58,2
2024,2024-12-08,England and Wales,60-64,people,111,113,-2
2024,2024-12-08,England and Wales,65-69,female,95,84,11
2024,2024-12-08,England and Wales,65-69,male,91,88,3
2024,2024-12-08,England and Wales,65-69,people,186,172,14
2024,2024-12-08,England and Wales,70-74,female,138,133,5
2024,2024-12-08,England and Wales,70-74,male,138,141,-3
2024,2024-12-08,England and Wales,70-74,people,276,274,2
2024,2024-12-08,England and Wales,75-79,female,228,212,16
2024,2024-12-08,England and Wales,75-79,male,230,224,6
2024,2024-12-08,England and Wales,75-79,people,458,436,22
2024,2024-12-08,England and Wales,80-84,female,336,318,18
2024,2024-12-08,England and Wales,80-84,male,327,336,-9
2024,2024-12-08,England and Wales,80-84,people,663,654,9
2024,2024-12-08,England and Wales,85-89,female,335,319,16
2024,2024-12-08,England and Wales,85-89,male,334,338,-4
2024,2024-12-08,England and Wales,85-89,people,669,657,12
2024,2024-12-08,England and Wales,90+,female,453,417,36
2024,2024-12-08,England and Wales,90+,male,483,441,42
2024,2024-12-08,England and Wales,90+,people,936,858,78
2024,2024-12-08,England and Wales,All ages,female,1755,1651,104
2024,2024-12-08,England and Wales,All ages,male,1781,1747,34
2024,2024-12-08,England and Wales,All ages,people,3536,3398,138
2024,2024-12-08,Wales,0-29,female,1,1,-0
2024,2024-12-08,Wales,0-29,male,1,1,-0
2024,2024-12-08,Wales,0-29,people,2,2,-0
2024,2024-12-08,Wales,30-44,female,1,1,-0
2024,2024-12-08,Wales,30-44,male,1,1,-0
2024,2024-12-08,Wales,30-44,people,2,2,-0
2024,2024-12-08,Wales,45-49,female,1,1,0
2024,2024-12-08,Wales,45-49,male,1,1,0
2024,2024-12-08,Wales,45-49,people,2,1,1
2024,2024-12-08,Wales,50-54,female,1,1,-0
2024,2024-12-08,Wales,50-54,male,1,1,-0
2024,2024-12-08,Wales,50-54,people,2,2,-0
2024,2024-12-08,Wales,55-59,female,2,2,0
2024,2024-12-08,Wales,55-59,male,2,2,0
2024,2024-12-08,Wales,55-59,people,4,4,0
2024,2024-12-08,Wales,60-64,female,3,3,0
2024,2024-12-08,Wales,60-64,male,3,3,0
2024,2024-12-08,Wales,60-64,people,6,6,0
2024,2024-12-08,Wales,65-69,female,4,4,-0
2024,2024-12-08,Wales,65-69,male,5,4,1
2024,2024-12-08,Wales,65-69,people,9,9,0
2024,2024-12-08,Wales,70-74,female,6,7,-1
2024,2024-12-08,Wales,70-74,male,6,7,-1
2024,2024-12-08,Wales,70-74,people,12,14,-2
2024,2024-12-08,Wales,75-79,female,11,11,0
2024,2024-12-08,Wales,75-79,male,11,11,-0
2024,2024-12-08,Wales,75-79,people,22,22,0
2024,2024-12-08,Wales,80-84,female,15,16,-1
2024,2024-12-08,Wales,80-84,male,17,17,0
2024,2024-12-08,Wales,80-84,people,32,33,-1
2024,2024-12-08,Wales,85-89,female,18,16,2
2024,2024-12-08,Wales,85-89,male,18,17,1
2024,2024-12-08,Wales,85-89,people,36,33,3
2024,2024-12-08,Wales,90+,female,22,21,1
2024,2024-12-08,Wales,90+,male,23,22,1
2024,2024-12-08,Wales,90+,people,45,43,2
2024,2024-12-08,Wales,All ages,female,85,83,2
2024,2024-12-08,Wales,All ages,male,89,88,1
2024,2024-12-08,Wales,All ages,people,174,171,3
2024,2024-12-15,England,0-29,female,20,19,1
2024,2024-12-15,England,0-29,male,22,21,1
2024,2024-12-15,England,0-29,people,42,40,2
2024,2024-12-15,England,30-44,female,21,19,2
2024,2024-12-15,England,30-44,male,20,20,-0
2024,2024-12-15,England,30-44,people,41,40,1
2024,2024-12-15,England,45-49,female,13,13,0
2024,2024-12-15,England,45-49,male,13,14,-1
2024,2024-12-15,England,45-49,people,26,27,-1
2024,2024-12-15,England,50-54,female,21,21,-0
2024,2024-12-15,England,50-54,male,23,23,0
2024,2024-12-15,England,50-54,people,44,44,0
2024,2024-12-15,England,55-59,female,37,34,3
2024,2024-12-15,England,55-59,male,34,36,-2
2024,2024-12-15,England,55-59,people,71,70,1
2024,2024-12-15,England,60-64,female,52,51,1
2024,2024-12-15,England,60-64,male,52,54,-2
2024,2024-12-15,England,60-64,people,104,105,-1
2024,2024-12-15,England,65-69,female,72,78,-6
2024,2024-12-15,England,65-69,male,84,82,2
2024,2024-12-15,England,65-69,people,156,160,-4
2024,2024-12-15,England,70-74,female,121,124,-3
2024,2024-12-15,England,70-74,male,126,131,-5
2024,2024-12-15,England,70-74,people,247,255,-8
2024,2024-12-15,England,75-79,female,204,198,6
2024,2024-12-15,England,75-79,male,203,209,-6
2024,2024-12-15,England,75-79,people,407,407,0
2024,2024-12-15,England,80-84,female,307,297,10
2024,2024-12-15,England,80-84,male,302,314,-12
2024,2024-12-15,England,80-84,people,609,610,-1
2024,2024-12-15,England,85-89,female,285,298,-13
2024,2024-12-15,England,85-89,male,342,315,27
2024,2024-12-15,England,85-89,people,627,613,14
2024,2024-12-15,England,90+,female,393,389,4
2024,2024-12-15,England,90+,male,383,412,-29
2024,2024-12-15,England,90+,people,776,801,-25
2024,2024-12-15,England,All ages,female,1546,1541,5
2024,2024-12-15,England,All ages,male,1604,1631,-27
2024,2024-12-15,England,All ages,people,3150,3172,-22
2024,2024-12-15,England and Wales,0-29,female,21,20,1
2024,2024-12-15,England and Wales,0-29,male,23,22,1
2024,2024-12-15,England and Wales,0-29,people,44,42,2
2024,2024-12-15,England and Wales,30-44,female,22,20,2
2024,2024-12-15,England and Wales,30-44,male,21,21,-0
2024,2024-12-15,England and Wales,30-44,people,43,42,1
2024,2024-12-15,England and Wales,45-49,female,14,14,0
2024,2024-12-15,England and Wales,45-49,male,14,14,-0
2024,2024-12-15,England and Wales,45-49,people,28,28,-0
2024,2024-12-15,England and Wales,50-54,female,22,22,-0
2024,2024-12-15,England and Wales,50-54,male,24,24,0
2024,2024-12-15,England and Wales,50-54,people,46,46,-0
2024,2024-12-15,England and Wales,55-59,female,39,36,3
2024,2024-12-15,England and Wales,55-59,male,36,38,-2
2024,2024-12-15,England and Wales,55-59,people,75,74,1
2024,2024-12-15,England and Wales,60-64,female,55,54,1
2024,2024-12-15,England and Wales,60-64,male,55,57,-2
2024,2024-12-15,England and Wales,60-64,people,110,111,-1
2024,2024-12-15,England and Wales,65-69,female,76,82,-6
2024,2024-12-15,England and Wales,65-69,male,89,87,2
2024,2024-12-15,England and Wales,65-69,people,165,169,-4
2024,2024-12-15,England and Wales,70-74,female,128,131,-3
2024,2024-12-15,England and Wales,70-74,male,133,138,-5
2024,2024-12-15,England and Wales,70-74,people,261,269,-8
2024,2024-12-15,England and Wales,75-79,female,213,208,5
2024,2024-12-15,England and Wales,75-79,male,214,220,-6
2024,2024-12-15,England and Wales,75-79,people,427,428,-1
2024,2024-12-15,England and Wales,80-84,female,323,312,11
2024,2024-12-15,England and Wales,80-84,male,319,330,-11
2024,2024-12-15,England and Wales,80-84,people,642,643,-1
2024,2024-12-15,England and Wales,85-89,female,301,314,-13
2024,2024-12-15,England and Wales,85-89,male,358,332,26
2024,2024-12-15,England and Wales,85-89,people,659,646,13
2024,2024-12-15,England and Wales,90+,female,414,410,4
2024,2024-12-15,England and Wales,90+,male,404,434,-30
2024,2024-12-15,England and Wales,90+,people,818,844,-26
2024,2024-12-15,England and Wales,All ages,female,1628,1623,5
2024,2024-12-15,England and Wales,All ages,male,1690,1717,-27
2024,2024-12-15,England and Wales,All ages,people,3318,3341,-23
2024,2024-12-15,Wales,0-29,female,1,1,-0
2024,2024-12-15,Wales,0-29,male,1,1,-0
2024,2024-12-15,Wales,0-29,people,2,2,-0
2024,2024-12-15,Wales,30-44,female,1,1,-0
2024,2024-12-15,Wales,30-44,male,1,1,-0
2024,2024-12-15,Wales,30-44,people,2,2,-0
2024,2024-12-15,Wales,45-49,female,1,1,0
2024,2024-12-15,Wales,45-49,male,1,1,0
2024,2024-12-15,Wales,45-49,people,2,1,1
2024,2024-12-15,Wales,50-54,female,1,1,-0
2024,2024-12-15,Wales,50-54,male,1,1,-0
2024,2024-12-15,Wales,50-54,people,2,2,-0
2024,2024-12-15,Wales,55-59,female,2,2,0
2024,2024-12-15,Wales,55-59,male,2,2,0
2024,2024-12-15,Wales,55-59,people,4,4,0
2024,2024-12-15,Wales,60-64,female,3,3,0
2024,2024-12-15,Wales,60-64,male,3,3,0
2024,2024-12-15,Wales,60-64,people,6,6,0
2024,2024-12-15,Wales,65-69,female,4,4,-0
2024,2024-12-15,Wales,65-69,male,5,4,1
2024,2024-12-15,Wales,65-69,people,9,9,0
2024,2024-12-15,Wales,70-74,female,7,7,0
2024,2024-12-15,Wales,70-74,male,7,7,0
2024,2024-12-15,Wales,70-74,people,14,14,0
2024,2024-12-15,Wales,75-79,female,9,11,-2
2024,2024-12-15,Wales,75-79,male,11,11,-0
2024,2024-12-15,Wales,75-79,people,20,22,-2
2024,2024-12-15,Wales,80-84,female,16,16,0
2024,2024-12-15,Wales,80-84,male,17,17,0
2024,2024-12-15,Wales,80-84,people,33,32,1
2024,2024-12-15,Wales,85-89,female,16,16,0
2024,2024-12-15,Wales,85-89,male,16,17,-1
2024,2024-12-15,Wales,85-89,people,32,33,-1
2024,2024-12-15,Wales,90+,female,21,21,0
2024,2024-12-15,Wales,90+,male,21,22,-1
2024,2024-12-15,Wales,90+,people,42,43,-1
2024,2024-12-15,Wales,All ages,female,82,82,0
2024,2024-12-15,Wales,All ages,male,86,87,-1
2024,2024-12-15,Wales,All ages,people,168,169,-1
2024,2024-12-22,England,0-29,female,18,19,-1
2024,2024-12-22,England,0-29,male,20,20,-0
2024,2024-12-22,England,0-29,people,38,39,-1
2024,2024-12-22,England,30-44,female,19,19,0
2024,2024-12-22,England,30-44,male,19,20,-1
2024,2024-12-22,England,30-44,people,38,39,-1
2024,2024-12-22,England,45-49,female,13,13,0
2024,2024-12-22,England,45-49,male,14,13,1
2024,2024-12-22,England,45-49,people,27,26,1
2024,2024-12-22,England,50-54,female,21,21,0
2024,2024-12-22,England,50-54,male,23,22,1
2024,2024-12-22,England,50-54,people,44,43,1
2024,2024-12-22,England,55-59,female,35,33,2
2024,2024-12-22,England,55-59,male,33,35,-2
2024,2024-12-22,England,55-59,people,68,68,-0
2024,2024-12-22,England,60-64,female,50,50,0
2024,2024-12-22,England,60-64,male,56,53,3
2024,2024-12-22,England,60-64,people,106,102,4
2024,2024-12-22,England,65-69,female,84,76,8
2024,2024-12-22,England,65-69,male,86,80,6
2024,2024-12-22,England,65-69,people,170,156,14
2024,2024-12-22,England,70-74,female,118,121,-3
2024,2024-12-22,England,70-74,male,139,128,11
2024,2024-12-22,England,70-74,people,257,249,8
2024,2024-12-22,England,75-79,female,195,192,3
2024,2024-12-22,England,75-79,male,193,204,-11
2024,2024-12-22,England,75-79,people,388,396,-8
2024,2024-12-22,England,80-84,female,287,289,-2
2024,2024-12-22,England,80-84,male,318,305,13
2024,2024-12-22,England,80-84,people,605,594,11
2024,2024-12-22,England,85-89,female,264,290,-26
2024,2024-12-22,England,85-89,male,298,307,-9
2024,2024-12-22,England,85-89,people,562,597,-35
2024,2024-12-22,England,90+,female,375,379,-4
2024,2024-12-22,England,90+,male,423,401,22
2024,2024-12-22,England,90+,people,798,780,18
2024,2024-12-22,England,All ages,female,1479,1501,-22
2024,2024-12-22,England,All ages,male,1622,1588,34
2024,2024-12-22,England,All ages,people,3101,3088,13
2024,2024-12-22,England and Wales,0-29,female,19,20,-1
2024,2024-12-22,England and Wales,0-29,male,21,21,-0
2024,2024-12-22,England and Wales,0-29,people,40,41,-1
2024,2024-12-22,England and Wales,30-44,female,20,20,0
2024,2024-12-22,England and Wales,30-44,male,20,21,-1
2024,2024-12-22,England and Wales,30-44,people,40,41,-1
2024,2024-12-22,England and Wales,45-49,female,14,13,1
2024,2024-12-22,England and Wales,45-49,male,15,14,1
2024,2024-12-22,England and Wales,45-49,people,29,27,2
2024,2024-12-22,England and Wales,50-54,female,22,22,0
2024,2024-12-22,England and Wales,50-54,male,24,23,1
2024,2024-12-22,England and Wales,50-54,people,46,45,1
2024,2024-12-22,England and Wales,55-59,female,37,35,2
2024,2024-12-22,England and Wales,55-59,male,35,37,-2
2024,2024-12-22,England and Wales,55-59,people,72,72,0
2024,2024-12-22,England and Wales,60-64,female,53,52,1
2024,2024-12-22,England and Wales,60-64,male,59,55,4
2024,2024-12-22,England and Wales,60-64,people,112,108,4
2024,2024-12-22,England and Wales,65-69,female,88,80,8
2024,2024-12-22,England and Wales,65-69,male,90,84,6
2024,2024-12-22,England and Wales,65-69,people,178,164,14
2024,2024-12-22,England and Wales,70-74,female,124,127,-3
2024,2024-12-22,England and Wales,70-74,male,147,135,12
2024,2024-12-22,England and Wales,70-74,people,271,262,9
2024,2024-12-22,England and Wales,75-79,female,205,203,2
2024,2024-12-22,England and Wales,75-79,male,204,214,-10
2024,2024-12-22,England and Wales,75-79,people,409,417,-8
2024,2024-12-22,England and Wales,80-84,female,301,304,-3
2024,2024-12-22,England and Wales,80-84,male,334,322,12
2024,2024-12-22,England and Wales,80-84,people,635,626,9
2024,2024-12-22,England and Wales,85-89,female,278,305,-27
2024,2024-12-22,England and Wales,85-89,male,313,323,-10
2024,2024-12-22,England and Wales,85-89,people,591,629,-38
2024,2024-12-22,England and Wales,90+,female,394,399,-5
2024,2024-12-22,England and Wales,90+,male,444,422,22
2024,2024-12-22,England and Wales,90+,people,838,822,16
2024,2024-12-22,England and Wales,All ages,female,1555,1580,-25
2024,2024-12-22,England and Wales,All ages,male,1706,1672,34
2024,2024-12-22,England and Wales,All ages,people,3261,3252,9
2024,2024-12-22,Wales,0-29,female,1,1,-0
2024,2024-12-22,Wales,0-29,male,1,1,-0
2024,2024-12-22,Wales,0-29,people,2,2,-0
2024,2024-12-22,Wales,30-44,female,1,1,0
2024,2024-12-22,Wales,30-44,male,1,1,-0
2024,2024-12-22,Wales,30-44,people,2,2,-0
2024,2024-12-22,Wales,45-49,female,1,1,0
2024,2024-12-22,Wales,45-49,male,1,1,0
